Model,Seed,Test_ROC_AUC,Test_PR_AUC,Test_Macro_F1,Val_ROC_AUC,Gate_Graph,Gate_Text,Gate_Desc,Gate_SEG,Gate_Entropy_Mean,Gate_Min_Mean,Stop_Epoch
ChebNet (Fusion),422,0.827536231884058,0.8855481597825643,0.7229166666666667,0.7375621890547264,nan,nan,nan,nan,nan,nan,9
ChebNet (Fusion),450,0.8074275362318841,0.8639660876521836,0.7161099769795423,0.7471570717839374,nan,nan,nan,nan,nan,nan,10
ChebNet (Fusion),856,0.8664855072463769,0.8991239243183845,0.7415304120340092,0.6977611940298507,nan,nan,nan,nan,nan,nan,22
ChebNet (Fusion),471,0.8409420289855072,0.874724146117689,0.7415304120340092,0.7444918265813788,nan,nan,nan,nan,nan,nan,18
ChebNet (Fusion),672,0.7940217391304348,0.8329735466201476,0.7087108013937282,0.7309879175550817,nan,nan,nan,nan,nan,nan,32
ChebNet (Fusion),713,0.8166666666666668,0.8717241790388729,0.7197541703248463,0.7075337597725658,nan,nan,nan,nan,nan,nan,46
ChebNet (Fusion),373,0.8748188405797102,0.9122350266121875,0.7547852626989318,0.7158848614072495,nan,nan,nan,nan,nan,nan,25
ChebNet (Fusion),342,0.8552536231884058,0.8894270967440743,0.7605042016806722,0.7222814498933902,nan,nan,nan,nan,nan,nan,37
ChebNet (Fusion),698,0.8581521739130434,0.9042997224404721,0.7744019556486816,0.7341862117981521,nan,nan,nan,nan,nan,nan,26
ChebNet (Fusion),74,0.8355072463768116,0.8836163610761105,0.7188160676532769,0.7277896233120114,nan,nan,nan,nan,nan,nan,12
ChebNet (Fusion),636,0.8094202898550725,0.847877138070178,0.7597892888498683,0.6760838663823737,nan,nan,nan,nan,nan,nan,66
ChebNet (Fusion),681,0.6922101449275362,0.7657849027025536,0.355021216407355,0.7098436389481165,nan,nan,nan,nan,nan,nan,2
ChebNet (Fusion),776,0.8920289855072463,0.9220436198632613,0.7236363636363636,0.7141080312722103,nan,nan,nan,nan,nan,nan,16
ChebNet (Fusion),78,0.8396739130434783,0.8803903982504887,0.7167988214394038,0.7336531627576405,nan,nan,nan,nan,nan,nan,13
ChebNet (Fusion),260,0.8117753623188406,0.8581313117389472,0.7408977665107741,0.7308102345415779,nan,nan,nan,nan,nan,nan,17
ChebNet (Fusion),96,0.8217391304347826,0.8768409800268693,0.6772823779193206,0.7009594882729211,nan,nan,nan,nan,nan,nan,47
ChebNet (Fusion),918,0.7894927536231884,0.8448069791608586,0.7100745621640367,0.7070007107320541,nan,nan,nan,nan,nan,nan,7
ChebNet (Fusion),714,0.8358695652173913,0.8680551373505295,0.7408977665107741,0.7276119402985075,nan,nan,nan,nan,nan,nan,12
ChebNet (Fusion),42,0.8132246376811594,0.8690826769683342,0.6708246708246708,0.7329424307036247,nan,nan,nan,nan,nan,nan,13
ChebNet (Fusion),778,0.8014492753623188,0.8625636390620882,0.703626673599376,0.7336531627576404,nan,nan,nan,nan,nan,nan,8
ChebNet (Fusion),660,0.8391304347826086,0.8806264686723531,0.7571022727272727,0.7080668088130775,nan,nan,nan,nan,nan,nan,8
ChebNet (Fusion),431,0.8130434782608696,0.8701610130700119,0.7156158900056564,0.742004264392324,nan,nan,nan,nan,nan,nan,22
ChebNet (Fusion),804,0.7999999999999999,0.8672584069179008,0.6368848542761587,0.7100213219616205,nan,nan,nan,nan,nan,nan,17
ChebNet (Fusion),186,0.8402173913043478,0.873813777490237,0.7103257103257103,0.7571073205401563,nan,nan,nan,nan,nan,nan,16
ChebNet (Fusion),347,0.8114130434782609,0.8622780633498226,0.6981864713409522,0.7068230277185501,nan,nan,nan,nan,nan,nan,18
ChebNet (Fusion),60,0.8664855072463767,0.9002854404510365,0.7236363636363636,0.6954513148543,nan,nan,nan,nan,nan,nan,11
ChebNet (Fusion),86,0.865036231884058,0.9072010371097718,0.6906689759688245,0.7066453447050461,nan,nan,nan,nan,nan,nan,51
ChebNet (Fusion),461,0.8384057971014492,0.8576025341533773,0.7425183512140034,0.7253020611229567,nan,nan,nan,nan,nan,nan,17
ChebNet (Fusion),889,0.8592391304347825,0.9067670743285423,0.7366597366597367,0.7576403695806682,nan,nan,nan,nan,nan,nan,13
ChebNet (Fusion),397,0.8385869565217391,0.8785006377389916,0.683991683991684,0.7469793887704336,nan,nan,nan,nan,nan,nan,24
ChebNet (Fusion),309,0.8204710144927536,0.868287023158623,0.7350614525139665,0.7057569296375267,nan,nan,nan,nan,nan,nan,22
ChebNet (Fusion),798,0.7644927536231884,0.8207475349936096,0.7064091308165057,0.7524875621890547,nan,nan,nan,nan,nan,nan,25
