Model,Seed,Test_ROC_AUC,Test_PR_AUC,Test_Macro_F1,Val_ROC_AUC,Gate_Graph,Gate_Text,Gate_Desc,Gate_SEG,Gate_Entropy_Mean,Gate_Min_Mean,Stop_Epoch
logreg_ecfp,591,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,893,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,959,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,353,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,422,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,450,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,856,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,471,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,672,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,713,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,373,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,342,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,698,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,74,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,636,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,681,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,776,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,78,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,260,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,96,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,918,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,714,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,42,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,778,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,660,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,431,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,804,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,186,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,347,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,60,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,86,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,461,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,889,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,397,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,309,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,798,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,594,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,643,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,455,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,723,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,964,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,335,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,716,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,127,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
